name,ID,treatment_1,treatment_2,treatment_3,control_1,control_2,control_3
bg_2986,2986,21948725.281875823,1127707891.4739761,448361572.65285367,36439106.66597124,19464574.87750941,30440564.530450497
bg_2987,2987,91930512.15320209,367929483.2665616,1466439444.697662,133666301.04312617,24765997.15056894,80790183.59128124
bg_2988,2988,8267300.481193959,71237812.26501334,1575096800.3064184,41268971.73304503,171983571.0217054,207108964.46422794
bg_2989,2989,16273355.58765805,40121955.00968208,10111939.361536738,73310219.19400418,81426005.80924688,81534912.6675225
bg_2990,2990,40881499.67016619,124613130.5102514,43566847.85759171,113925566.45048705,26189451.413653746,845580460.5218314
bg_2991,2991,75240733.07458593,571062791.5086452,100428590.63942233,334249750.8426383,117883581.20629825,30440564.530450497
bg_2992,2992,253238175.82910118,172033309.39354247,6797945693.14635,53241048.93308932,2610218.623939404,598921509.7671477
bg_2993,2993,27079273.8502691,120833057.9631524,30463048.891033296,221679678.42255422,97772129.70341817,280331639.7323501
bg_2994,2994,63879102.96289493,7321655217.881541,93491593.61078826,200649868.97815996,41875593.56970557,138220455.87470588
bg_2995,2995,134106338.9114884,416377986.65622187,236764576.29971057,218699471.91924348,246050499.0841355,800007153.5148842
bg_2996,2996,147483560.1946354,22589182.193353597,411457872.681766,87855643.4503608,1979408503.1420753,24554145.61574506
bg_2997,2997,68810169.41012618,185565182.68425837,100425262.71891874,177758800.25017676,35887701.90477077,187208300.23925436
bg_2998,2998,302582172.91489214,12246111.601017736,19303480.321716197,1387815897.7569604,673636269.0831217,87982585.88512048
bg_2999,2999,61526024.91138993,343207027.5775216,2067699007.205776,30874209.893290196,3182580139.9927354,856248738.1381856
bg_3000,3000,861339118.0103002,31887067.292527568,268143315.51161242,129013118.39958301,1283156773.394638,784056425.7401983
DE_1,3001,313207699.9492056,1348058491.6380615,857249536.5558186,177976422.89805984,117883581.20629825,44794475.152172625
DE_2,3002,404238465.1343648,54269485.777320445,885980899.4601799,39501176.55074459,97772129.70341817,69586229.09064347
DE_3,3003,418266820.16501594,110379249.77841263,2116306148.9376278,157795634.27654415,267226128.0602529,8291847.442200728
DE_4,3004,134119912.04466093,7508674300.632351,1111031986.846876,12355207.44496576,38414518.648703955,73414593.02182108
DE_5,3005,1361514770.1064456,131293162.1353364,86239881.82348177,277733018.9633608,29121587.507980593,38569175.962222755
DE_6,3006,1239279505.0125709,701245725.1097732,8727327942.737206,605237270.2275314,19307759.378119875,140614855.47268817
DE_7,3007,166957667.70041957,7321655222.228576,203320999.2035425,350286357.9357388,33465963.257527027,24554145.61574506
DE_8,3008,3092079185.176988,118693166.3421635,2776107637.8709235,116409894.70895684,16281278.671659354,19816525.138227444
DE_9,3009,2038273137.0243602,5228558532.757838,524494025.377827,73878619.90214509,63428787.220599376,14750626.468566569
DE_10,3010,2038273137.0243602,1189264060.9901354,14492890.603048163,59166122.99191766,126993607.96228746,165425165.93818623
DE_11,3011,446343885.48452675,7321655213.214578,1454057149.03934,828558757.9947996,28726757.86815674,218114992.30356044
DE_12,3012,2113649201.4897594,2215318504.6966076,7446132300.450755,430671274.5750655,233105550.7924432,26814543.354974087
DE_13,3013,4716291114.74359,194118809.25418013,961556085.1793679,104235558.91044238,3182580153.8114944,33419151.291724864
DE_14,3014,2106768454.8217502,976310712.3233812,927854416.8006666,1072867780.89665,21516832.70831128,4586292.1975826565
DE_15,3015,1273487816.1000278,2052215624.1650276,204192249.5549959,16863641.20392848,24566073.100367766,211089523.7326232
DE_16,3016,522641700.82832515,403401074.9646222,365958235.7965869,1059154439.865058,2594361631.4142876,4136181.295674987
DE_17,3017,505533939.5318166,903390544.1682793,1212911010.8606386,102829386.78351767,23070721.316905327,21598836.120767217
DE_18,3018,2113649201.4897594,3296528198.0147543,8727327944.572603,54256893.19904699,67420555.07651584,102480942.4043557
DE_19,3019,48740518.84876053,257163712.9795252,3268222175.7491674,472744423.49684364,135372997.93226793,62627340.82075861
DE_20,3020,7867914087.804474,1261901126.7939625,2973290174.3672066,221522457.87215492,73191097.61628827,264301367.1944685
DE_21,3021,100295487.87657133,343207027.5775216,293006054.99421704,57180098.02534563,135825855.0416479,126305452.48811458
DE_22,3022,1155883717.5032074,890123914.3373151,52008172.62881691,221522457.87215492,3305165794.42533,41707907.621976145
DE_23,3023,6177030843.422191,309684719.344432,315365276.2913141,58286997.72012858,147556384.14343306,562964603.0637823
DE_24,3024,702292611.3845083,194941458.9078113,386115209.86348724,19761558.762963563,101138622.71630996,40838509.235581465
DE_25,3025,1404683402.5513577,2507865526.619654,4953762795.547622,12646845.898493234,2255654617.685733,9635819.786619943
DE_26,3026,8179144312.591092,2018544734.5588846,3255142680.147883,221522457.87215492,1855814305.7062888,44746239.60208358
DE_27,3027,1482174209.6719985,141231126.58739942,4378678134.644156,246770208.5243511,230859640.0791964,22912538.886614535
DE_28,3028,6062191032.515248,499457685.3689873,4494221073.6738205,3431646478.4552093,302409859.5315239,18145225.16389091
DE_29,3029,6307968595.27523,6059970993.857968,3569569716.7049375,36815112.695471436,165470162.1674871,8064358.437029842
DE_30,3030,1133666273.459277,2707603495.2700057,411457872.681766,3576446113.062333,3182580153.8114944,856248738.1381856
DE_31,3031,2345409099.6340585,2305757753.504722,2597827287.3079815,55080891.30931147,5597770.959748411,23517818.15069855
DE_32,3032,389408519.9516126,5959530709.450255,68574751.14717764,254110491.86016586,117883581.20629825,2600731.5685185045
DE_33,3033,4093697725.5146227,1607569252.871388,565738257.1753316,9257223.550816892,955817869.8881174,557982677.3578736
DE_34,3034,288696240.3924296,237319795.65826154,6797945693.14635,61006747.53617122,203715078.2822455,35408976.744774334
DE_35,3035,1773986018.1044493,902623672.3463491,3260082681.5565643,63121412.55328944,67420555.07651584,477555722.1898384
DE_36,3036,221177660.61685884,172033309.39354247,6794425796.921271,240486678.87943837,28186654.656334896,800007153.5148842
DE_37,3037,208267726.67517364,39845668.225019634,705001423.3566337,3431646487.685354,3182580153.8114944,100398400.57994929
DE_38,3038,70368743.4084597,4515163108.915168,390265445.8124101,1059154439.865058,7857335.9793333225,7695277.772480002
DE_39,3039,1089491088.503197,3713262372.869866,178317560.4984831,3576446121.116599,130276410.64545722,132251683.46543853
DE_40,3040,8359765870.178451,2537890060.5877542,123991927.11165577,230186161.7479394,31854822.584781352,19117647.32620731
DE_41,3041,1013297638.8021579,2904294988.3689303,1665291644.7684515,3431646474.7782364,73191097.61628827,84766655.01336722
DE_42,3042,3691507385.022264,1764913527.301105,2896151213.467729,157796306.27900022,969324967.4073946,124076377.8022023
DE_43,3043,1038359548.9466673,271740097.4856804,2231022995.928861,191478114.93525767,219679795.06820905,279749125.67001194
DE_44,3044,372804414.57579195,452119706.7309501,388686653.5096269,5626738.051835841,853471708.0321285,12595496.060286982
DE_45,3045,794448802.3073277,906686543.0969758,206318783.73519263,218699471.91924348,82365722.96016702,4478205820.776055
DE_46,3046,128482834.61366452,7909242551.563751,1663702193.0763319,149961537.06527716,12084885.454385644,17614639.49737577
DE_47,3047,584752248.8549939,211929806.2892493,6039779420.720613,73004526.51279871,548872361.6063926,1015404962.7357582
DE_48,3048,806054956.3265623,289362450.3272407,27416431.95607809,268344422.56512034,149249503.5415776,130493577.28942694
DE_49,3049,3251752015.9897046,327483334.8131118,4074974491.004208,3431646478.4552093,99225335.61417903,1015404962.7357582
DE_50,3050,367328165.2385068,75557509.16343094,8643113451.448092,243057716.42863414,31820843.672547467,4466543984.256078
DE_51,3051,8359765864.6878605,426984156.20056564,3333618216.225099,173370146.48655814,699718347.7768819,334485473.90734994
DE_52,3052,325396833.4684155,244642517.34370854,4124084847.2412877,47206656.85999204,82623577.24608248,2784073.818112046
DE_53,3053,707616703.6714587,211487996.70251325,1428339100.0776594,3431646485.296188,74511768.31606014,10955752.153260302
DE_54,3054,2288752629.2978444,115833284.25103319,312616234.43396074,63472070.99574115,97772129.70341817,198361555.16767842
DE_55,3055,252159074.30815634,3268123855.1678615,4030741404.6686215,203300555.6014638,74511768.31606014,9567221.264694123
DE_56,3056,464701820.63421845,933938014.0940378,1426327027.534632,25859349.070496462,4168506.249101795,119937951.29799768
DE_57,3057,72752552.02061354,5048318218.427877,611742118.8538302,200337064.97141537,63903642.06788903,74135220.01623058
DE_58,3058,1779221861.5766559,281040649.91248333,685285683.2649956,40496518.665555246,31673920.0818235,33470747.160667516
DE_59,3059,687996938.3486075,4387346507.828872,9373779931.984303,268344422.56512034,7565879.27155417,21990714.86202304
DE_60,3060,464701820.63421845,733765892.6162131,1217815977.8940446,310153335.53569263,19568540.63482819,32459488.721312955
DE_61,3061,2546752809.4059315,3543768472.8885603,4101697921.017056,221522457.87215492,18736843.88117539,58275869.83638067
DE_62,3062,749256410.0016168,1379141616.8495057,551015940.1257923,223035393.70109025,210659471.2793081,4478205825.967042
DE_63,3063,102961801.51241444,4349198709.090089,873726627.7828864,3431646485.296188,19307759.378119875,185323126.67572248
DE_64,3064,4387920684.267731,223054950.2508741,1831462458.4946473,1059154439.865058,99225335.61417903,4403817.250481607
DE_65,3065,2276992621.417267,1877891080.6470375,449882370.7922185,102829386.78351767,272338505.6973803,530291544.5402064
DE_66,3066,440611072.9987731,1692788405.266978,2411267342.685317,3431646474.7782364,28726757.86815674,130493577.28942694
DE_67,3067,377895097.3882044,232253451.94283727,4003232018.8134236,23776210.804379772,59793754.48376726,12595496.060286982
DE_68,3068,685190742.1467906,1295045771.3852043,1350443896.2029884,3431646485.296188,67328899.2452251,54264271.79902979
DE_69,3069,2832225098.175768,1379141616.8495057,6249652160.208283,63121412.55328944,17842912.282573614,20295800.92712391
DE_70,3070,4123510339.7097807,2686087113.237292,1617170163.4617844,134298879.23298737,955817869.8881174,4466543986.340513
DE_71,3071,8359765875.3524,2233242516.812461,9373779924.300446,813105472.020686,63428787.220599376,211089523.7326232
DE_72,3072,288908951.8157596,5786449689.658979,208756563.0657141,3431646474.7782364,10332796.655025434,4478205828.032517
DE_73,3073,58974786.65699116,270810092.7497937,1370703068.2047448,73541203.67992043,676693022.3805804,1455049171.9524605
DE_74,3074,709795847.7977742,283579454.94380397,1725929652.0896544,3431646474.7782364,69834929.74990155,130493577.28942694
DE_75,3075,1762998760.8472638,1639332325.0910094,1366249604.0962012,137312610.2396283,565987552.9954578,4478205829.027869
DE_76,3076,3122595521.863725,5657701419.938512,1970709060.430287,25859349.070496462,20320615.64233066,574135861.2710371
DE_77,3077,943867500.5047078,129264166.51407237,749389345.4246304,3431646491.7975955,3182580153.8114944,4478205829.027869
DE_78,3078,691771468.5767347,74302696.80125615,95951379.41714284,52160155.55204675,35187000.88645502,393620891.9303672
DE_79,3079,1483582760.9630582,790613432.2021071,23829354.04801392,288202801.59684056,230859640.0791964,73900608.29448795
DE_80,3080,1868658086.8576005,7321655221.317014,94647691.65925317,3431646474.7782364,264165.49406128214,11082917.660161441
DE_81,3081,756298502.4315566,457336304.96962625,289277329.1466984,254110491.86016586,97817851.59130044,313772766.0182518
DE_82,3082,1138248245.7996948,619630786.5677029,88606703.61522444,20641325.92602582,88662176.67295325,19935659.661531847
DE_83,3083,236137933.85043064,2657378547.074589,232694415.7715525,3576446121.116599,730191537.1895262,77319327.03503715
DE_84,3084,7657141172.670614,2874686714.0629344,317605013.96082675,73878619.90214509,7203286.432982819,143917016.46788934
DE_85,3085,1162497279.3217537,220851193.13341486,1023949548.4660494,91710592.23987845,76937658.56010637,17050437.39563468
DE_86,3086,115798165.97040561,742654117.3652108,1469583028.162194,93493959.67251626,146561985.63274658,193677880.50651613
DE_87,3087,488360138.0691459,166472887.64895985,2463633151.54524,339398774.4828272,70094120.66104248,4466543986.275845
DE_88,3088,2567511810.478725,4609940038.61746,143829344.4115575,325567249.7991178,165470162.1674871,138220455.87470588
DE_89,3089,320275561.88832444,1278361311.7459545,13400422.535556013,489655616.0425753,1065568611.0494627,27037770.10608795
DE_90,3090,293089903.7290254,1277564445.4397008,461875519.1247728,489655616.0425753,7857335.9793333225,43296293.8340068
DE_91,3091,8179144319.472038,1288186960.1607559,4054133290.6207466,3431646496.035583,21831041.48513295,7850270.978410434
DE_92,3092,598443942.9503303,2613873381.901501,320516363.0452324,3431646483.106996,19307759.378119875,4586292.1975826565
DE_93,3093,472759767.276033,1313900446.328116,5344844873.4115515,37590718.96314201,284937821.8723287,41926978.02250269
DE_94,3094,935871662.505315,64829346.98227222,5834834691.061954,221522457.87215492,302409859.5315239,10432148.314269463
DE_95,3095,712681527.8405043,1764913527.301105,38582094.770472705,73878619.90214509,3182580146.7561812,496801353.18113476
DE_96,3096,143857306.0883316,513421097.2832805,2741723724.089973,520449689.8120972,563058876.775642,80950325.01178789
DE_97,3097,318105243.0174286,1386118045.7678456,4130137811.585216,58286997.72012858,328741043.35528547,30110084.247214533
DE_98,3098,6001835004.448377,518209163.4341979,1617170163.4617844,16244134.941978632,331147926.6549598,33061912.332513202
DE_99,3099,2558680549.8453007,314389832.1990889,46789289.39545388,22146406.527545962,19264993.23286538,181175673.84669793
DE_100,3100,916039853.7770209,12246111.601017736,1831462458.4946473,153787240.44794348,21516832.70831128,66222905.748488
DE_101,3101,650741828.9174613,831497905.4896979,1875968505.9697006,221522457.87215492,18736843.88117539,38569175.962222755
DE_102,3102,109086625.00084357,1588213272.4813647,1466439444.697662,102829386.78351767,28726757.86815674,180670466.79136267
DE_103,3103,285222041.0572219,637248569.7450856,1527756376.3204894,63121412.55328944,67420555.07651584,165425165.93818623
DE_104,3104,435564484.4937394,429896999.3877347,365958235.7965869,2648909.1060156003,872970908.0174187,48174189.28711139
DE_105,3105,8359765870.908729,7321655220.958276,6982063451.528294,3576446123.1435504,16281278.671659354,130493577.28942694
DE_106,3106,3101064897.12283,265864732.95056695,2141211352.2267113,55080891.30931147,25796991.845356558,5760191.562032505
DE_107,3107,1413336140.043288,718623214.2874843,240791363.63770884,58286997.72012858,279991980.7949728,19935659.661531847
DE_108,3108,1773986018.1044493,464163759.1225288,3291983807.4837084,18404011.401412927,42849703.43217519,334485473.90734994
