,ID,Name,Formula,Compartment,Charge
5348,tca3s_e,Taurocholic acid 3-sulfate,C26H44NO10S2,e,-1
5349,tcdca3s_e,Taurochenodeoxycholic acid 3-sulfate,C26H44NO9S2,e,-1
5350,tdca3s_e,Taurodeoxycholic acid 3-sulfate,C26H43NO9S2,e,-2
5351,thyochol_e,"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",C26H44NO7S,e,-1
5352,tudca3s_e,Tauroursodeoxycholic acid 3-sulfate,C26H44NO9S2,e,-1
5353,uchol_e,"Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",C24H39O5,e,-1
5354,udca3s_e,Ursodeoxycholic acid 3-sulfate,C24H38O7S,e,-2
5355,hyochol_r,Hyocholic acid; gamma-Muricholate,C24H39O5,r,-1
5356,hca24g_r,"Hyocholic acid-24glucuronide, HCA-24G",C30H47O11,r,-1
5357,hca6g_r,"Hyocholic acid-6glucuronide, HCA-6G",C30H47O11,r,-1
5358,M02155_r,Hyodesoxycholic Acid,C24H39O4,r,-1
5359,hdca24g_r,"Hyodeoxycholic acid-24glucuronide, HDCA-24G",C30H47O10,r,-1
5360,hdca6g_r,"Hyodeoxycholic acid-6glucuronide, HDCA-6G",C30H47O10,r,-1
5361,lca24g_r,"Lithocholic acid-24glucuronide, CDCA-24G",C30H47O9,r,-1
5362,lca3g_r,"Lithocholic acid-3glucuronide, CDCA-3G",C30H47O9,r,-1
5363,tacr_r,Tacrolimus,C44H69NO12,r,0
5364,12htacr_r,"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,r,0
5365,12htacr_c,"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,c,0
5366,12htacr_e,"12-HT or M-VI, 12-hydroxy tacrolimus",C44H69NO13,e,0
5367,13dmt_r,"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,r,0
5368,1331tacr_r,"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,r,0
5369,31dmt_r,"31-DMT or M-II, 31-O-desmethyl tacrolimus",C43H67NO12,r,0
5370,1331tacr_c,"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,c,0
5371,1331tacr_e,"13,31-O-Didesmethyl-tacrolimus",C42H65NO12,e,0
5372,13dmt_c,"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,c,0
5373,13dmt_e,"13-O-desmethyl tacrolimus, 13-DMT or M-I",C43H67NO12,e,0
5374,4ohmdz_r,4-OH-midazolam,C18H13ClFN3O,r,0
5375,14hmdz_r,"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,r,0
5376,1ohmdz_r,1'-OH-midazolam,C18H13ClFN3O,r,0
5377,14hmdz_c,"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,c,0
5378,14hmdz_e,"1,4-Dihydroxy-midazolam",C18H13ClFN3O2,e,0
5379,15dmt_r,"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,r,0
5380,1513tacr_r,"13,15-O-didesmethyl tacrolimus",C42H65NO12,r,0
5381,1513tacr_c,"13,15-O-didesmethyl tacrolimus",C42H65NO12,c,0
5382,1513tacr_e,"13,15-O-didesmethyl tacrolimus",C42H65NO12,e,0
5383,1531tacr_r,"15, 31-O-Didesmethyl-tacrolimus",C42H65NO12,r,0
5384,1531tacr_c,"15, 31-O-Didesmethyl-tacrolimus",C42H65NO12,c,0
5385,1531tacr_e,"15, 31-O-Didesmethyl-tacrolimus",C42H65NO12,e,0
5386,15dmt_c,"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,c,0
5387,15dmt_e,"15-DMT or M-III, 15-O-desmethyl tacrolimus",C43H67NO12,e,0
5388,1hibupglu_S_c,1-hydroxy S-ibuprofen-glucuronide,C19H25O9,c,-1
5389,1hibupglu_S_e,1-hydroxy S-ibuprofen-glucuronide,C19H25O9,e,-1
5390,1hibup_S_r,1-hydroxy S-ibuprofen,C13H17O3,r,-1
5391,1hibupglu_S_r,1-hydroxy S-ibuprofen-glucuronide,C19H25O9,r,-1
5392,1hibup_S_c,1-hydroxy S-ibuprofen,C13H17O3,c,-1
5393,1hibup_S_e,1-hydroxy S-ibuprofen,C13H17O3,e,-1
5394,1hmdgluc_r,1'-OH-midazolam-glucuronide,C24H20ClFN3O7,r,-1
5395,1hmdgluc_e,1'-OH-midazolam-glucuronide,C24H20ClFN3O7,e,-1
5396,1hmdgluc_c,1'-OH-midazolam-glucuronide,C24H20ClFN3O7,c,-1
5397,mdz_r,Midazolam,C18H13ClFN3,r,0
5398,1ohmdz_c,1'-OH-midazolam,C18H13ClFN3O,c,0
5399,1ohmdz_e,1'-OH-midazolam,C18H13ClFN3O,e,0
5400,2hatvacid_c,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,C33H34FN2O6,c,-1
5401,2hatvlac_c,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,C33H33FN2O5,c,0
5402,2hatvacid_r,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,C33H34FN2O6,r,-1
5403,2hatvacidgluc_r,2-hydroxy-atorvastatin-acyl-glucuronide,C39H42FN2O12,r,-1
5404,2hatvacidgluc_c,2-hydroxy-atorvastatin-acyl-glucuronide,C39H42FN2O12,c,-1
5405,2hatvacidgluc_e,2-hydroxy-atorvastatin-acyl-glucuronide,C39H42FN2O12,e,-1
5406,atvacid_r,atorvastatin-acid,C33H34FN2O5,r,-1
5407,2hatvacid_e,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,C33H34FN2O6,e,-1
5408,2hatvlac_r,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,C33H33FN2O5,r,0
5409,2hatvlacgluc_r,2-hydroxy-atorvastatin-lactone-glucuronide,C39H40FN2O11,r,-1
5410,2hatvlacgluc_c,2-hydroxy-atorvastatin-lactone-glucuronide,C39H40FN2O11,c,-1
5411,2hatvlacgluc_e,2-hydroxy-atorvastatin-lactone-glucuronide,C39H40FN2O11,e,-1
5412,atvlac_r,atorvastatin-lactone,C33H33FN2O4,r,0
5413,2hatvlac_e,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,C33H33FN2O5,e,0
5414,2hibupglu_S_c,2-hydroxy S-ibuprofen-glucuronide,C19H25O9,c,-1
5415,2hibupglu_S_e,2-hydroxy S-ibuprofen-glucuronide,C19H25O9,e,-1
5416,2hibup_R_c,2-hydroxy-R-ibuprofen,C13H17O3,c,-1
5417,2hibup_R_e,2-hydroxy-R-ibuprofen,C13H17O3,e,-1
5418,2hibup_S_r,2-hydroxy-S-ibuprofen,C13H17O3,r,-1
5419,2hibupglu_S_r,2-hydroxy S-ibuprofen-glucuronide,C19H25O9,r,-1
5420,2hibup_S_c,2-hydroxy-S-ibuprofen,C13H17O3,c,-1
5421,2hibup_S_e,2-hydroxy-S-ibuprofen,C13H17O3,e,-1
5422,31dmt_c,"31-DMT or M-II, 31-O-desmethyl tacrolimus",C43H67NO12,c,0
5423,31dmt_e,"31-DMT or M-II, 31-O-desmethyl tacrolimus",C43H67NO12,e,0
5424,pvs_r,pravastatin,C23H35NaO7,r,0
5425,35dhpvs_r,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",C23H34NaO9,r,-1
5426,35dhpvs_c,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",C23H34NaO9,c,-1
5427,35dhpvs_e,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",C23H34NaO9,e,-1
5428,smv_r,simvastatin lactone form,C25H38O5,r,0
5429,35dsmv_r,"3',5'-dihydrodiol-simvastatin-lactone form",C25H40O7,r,0
5430,35dsmv_c,"3',5'-dihydrodiol-simvastatin-lactone form",C25H40O7,c,0
5431,35dsmv_e,"3',5'-dihydrodiol-simvastatin-lactone form",C25H40O7,e,0
5432,3hibupglu_S_c,3-hydroxy S-ibuprofen-glucuronide,C19H25O9,c,-1
5433,3hibupglu_S_e,3-hydroxy S-ibuprofen-glucuronide,C19H25O9,e,-1
5434,3hibup_R_c,3-hydroxy R-ibuprofen,C13H17O3,c,-1
5435,3hibup_R_e,3-hydroxy R-ibuprofen,C13H17O3,e,-1
5436,3hibup_S_r,3-hydroxy S-ibuprofen,C13H17O3,r,-1
5437,3hibupglu_S_r,3-hydroxy S-ibuprofen-glucuronide,C19H25O9,r,-1
5438,3hibup_S_c,3-hydroxy S-ibuprofen,C13H17O3,c,-1
5439,3hibup_S_e,3-hydroxy S-ibuprofen,C13H17O3,e,-1
5440,3hlvst_c,3''-hydroxy-lovastatin lactone form,C24H36O6,c,0
5441,3hlvstacid_c,3''-hydroxy-lovastatin acid form,C24H37O7,c,-1
5442,3hlvstacid_e,3''-hydroxy-lovastatin acid form,C24H37O7,e,-1
5443,3hpvscoa_m,3'-S-hydroxy-pravastatin-CoA,C44H67N7NaO24P3S,m,-3
5444,3hpvstetcoa_m,3'-S-hydroxy-pravastatin-tetranor-CoA,C40H58N7NaO21P3S,m,-4
5445,3hpvscoa_x,3'-S-hydroxy-pravastatin-CoA,C44H67N7NaO24P3S,x,-3
5446,3hpvstetcoa_x,3'-S-hydroxy-pravastatin-tetranor-CoA,C40H58N7NaO21P3S,x,-4
5447,3hpvstet_c,3'-S-hydroxy-pravastatin-tetranor,C19H27NaO6,c,0
5448,3hpvstet_e,3'-S-hydroxy-pravastatin-tetranor,C19H27NaO6,e,0
5449,3hpvs_r,3'-S-hydroxy-pravastatin,C23H35NaO8,r,0
5450,3hpvs_c,3'-S-hydroxy-pravastatin,C23H35NaO8,c,0
5451,3hpvs_e,3'-S-hydroxy-pravastatin,C23H35NaO8,e,0
5452,3hsmv_c,3'-hydroxy-simvastatin-lactone form,C25H38O6,c,0
5453,3hsmvacid_c,3'-hydroxy-simvastatin-acid form,C25H39O7,c,-1
5454,3hsmvacid_e,3'-hydroxy-simvastatin-acid form,C25H39O7,e,-1
5455,6hsmv_r,6'-beta-hydroxy simvastatin lactone,C25H38O6,r,0
5456,3hsmv_r,3'-hydroxy-simvastatin-lactone form,C25H38O6,r,0
5457,pvs_c,pravastatin,C23H35NaO7,c,0
5458,3ispvs_c,3-alpha-iso-pravastatin,C23H35NaO7,c,0
5459,3ispvs_e,3-alpha-iso-pravastatin,C23H35NaO7,e,0
5460,3ohacmp_c,3-hydroxy-acetaminophen,C8H9NO3,c,0
5461,3meacmp_c,3-methoxy-acetaminophen,C9H11NO3,c,0
5462,acmp_r,acetaminophen/paracetamol,C8H9NO2,r,0
5463,3ohacmp_r,3-hydroxy-acetaminophen,C8H9NO3,r,0
5464,3ohacmp_e,3-hydroxy-acetaminophen,C8H9NO3,e,0
5465,4bhglz_c,4-beta-OH-gliclazide,C15H20N3O4S,c,-1
5466,4bhglz_e,4-beta-OH-gliclazide,C15H20N3O4S,e,-1
5467,glz_r,Gliclazide,C15H20N3O3S,r,-1
5468,4bhglz_r,4-beta-OH-gliclazide,C15H20N3O4S,r,-1
5469,4hatvacid_r,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,C33H34FN2O6,r,-1
5470,4hatvlac_c,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone,C33H33FN2O5,c,0
5471,4hatvacid_c,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,C33H34FN2O6,c,-1
5472,4hatvacid_e,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,C33H34FN2O6,e,-1
5473,4hatvlac_r,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone,C33H33FN2O5,r,0
5474,4hatvlac_e,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone,C33H33FN2O5,e,0
5475,4hmdgluc_c,4-OH-midazolam-glucuronide,C24H20ClFN3O7,c,-1
5476,4hmdgluc_e,4-OH-midazolam-glucuronide,C24H20ClFN3O7,e,-1
5477,4hmdgluc_r,4-OH-midazolam-glucuronide,C24H20ClFN3O7,r,-1
5478,4ohmdz_c,4-OH-midazolam,C18H13ClFN3O,c,0
5479,4ohmdz_e,4-OH-midazolam,C18H13ClFN3O,e,0
5480,tripvs_r,triol metabolite of pravastatin,C23H37NaO9,r,0
5481,56dhpvs_r,"3-keto-5,6,-dihydroxy-pravastatin",C23H35NaO9,r,0
5482,56dhpvs_c,"3-keto-5,6,-dihydroxy-pravastatin",C23H35NaO9,c,0
5483,56dhpvs_e,"3-keto-5,6,-dihydroxy-pravastatin",C23H35NaO9,e,0
5484,3ispvs_r,3-alpha-iso-pravastatin,C23H35NaO7,r,0
5485,56eppvs_r,"5,6-epoxy-3-alpha-iso-pravastatin",C23H35NaO8,r,0
5486,56eppvs_c,"5,6-epoxy-3-alpha-iso-pravastatin",C23H35NaO8,c,0
5487,56eppvs_e,"5,6-epoxy-3-alpha-iso-pravastatin",C23H35NaO8,e,0
5488,5ohfvs_r,5-hydroxy-fluvastatin,C24H25FNNaO5,r,0
5489,5ohfvsglu_r,5-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,r,-1
5490,5ohfvsglu_c,5-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,c,-1
5491,5ohfvsglu_e,5-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,e,-1
5492,fvs_r,fluvastatin,C24H25FNNaO4,r,0
5493,5ohfvs_c,5-hydroxy-fluvastatin,C24H25FNNaO5,c,0
5494,5ohfvs_e,5-hydroxy-fluvastatin,C24H25FNNaO5,e,0
5495,6ahglz_c,6-alpha-OH-gliclazide,C15H20N3O4S,c,-1
5496,6ahglz_e,6-alpha-OH-gliclazide,C15H20N3O4S,e,-1
5497,6ahglz_r,6-alpha-OH-gliclazide,C15H20N3O4S,r,-1
5498,6bhglz_c,6-beta-OH-gliclazide,C15H20N3O4S,c,-1
5499,6bhglz_e,6-beta-OH-gliclazide,C15H20N3O4S,e,-1
5500,6bhglzglc_c,6-beta-OH-gliclazide-glucuronide,C21H27N3O10S,c,-2
5501,6bhglzglc_e,6-beta-OH-gliclazide-glucuronide,C21H27N3O10S,e,-2
5502,6bhglz_r,6-beta-OH-gliclazide,C15H20N3O4S,r,-1
5503,6bhglzglc_r,6-beta-OH-gliclazide-glucuronide,C21H27N3O10S,r,-2
5504,6csmv_c,6'-beta-carboxy-simvastatin-lactone form,C25H35O7,c,-1
5505,6csmvacid_c,6'-beta-carboxy-simvastatin-acid form,C25H36O8,c,-2
5506,6csmvacid_e,6'-beta-carboxy-simvastatin-acid form,C25H36O8,e,-2
5507,6msmv_r,6'-exomethylene-simvastatin-lactone form,C25H36O5,r,0
5508,6csmv_r,6'-beta-carboxy-simvastatin-lactone form,C25H35O7,r,-1
5509,6epvs_c,6-epipravastatin,C23H35NaO7,c,0
5510,6epvs_e,6-epipravastatin,C23H35NaO7,e,0
5511,6hlvst_c,6'-beta-hydroxy-lovastatin lactone form,C24H36O6,c,0
5512,6hlvstacid_c,6'-beta-hydroxy-lovastatin-acid form,C24H37O7,c,-1
5513,6hlvst_e,6'-beta-hydroxy-lovastatin lactone form,C24H36O6,e,0
5514,6hmsmv_c,6'-beta-hydroxy-methyl-simvastatin-lactone form,C25H38O6,c,0
5515,6hmsmvacid_c,6'-beta-hydroxy-methyl-simvastatin-acid form,C25H39O7,c,-1
5516,6hmsmvacid_e,6'-beta-hydroxy-methyl-simvastatin-acid form,C25H39O7,e,-1
5517,6hmsmv_r,6'-beta-hydroxy-methyl-simvastatin-lactone form,C25H38O6,r,0
5518,6hsmv_c,6'-beta-hydroxy simvastatin lactone,C25H38O6,c,0
5519,6hsmvacid_c,6'-beta-hydroxy simvastatin acid,C25H39O7,c,-1
5520,6hsmvacid_e,6'-beta-hydroxy simvastatin acid,C25H39O7,e,-1
5521,6melvst_c,6'-exomethylene-lovastatin lactone form,C24H34O5,c,0
5522,6melvacid_c,6'-exomethylene-lovastatin-acid form,C24H35O6,c,-1
5523,6melvacid_e,6'-exomethylene-lovastatin-acid form,C24H35O6,e,-1
5524,6melvst_e,6'-exomethylene-lovastatin lactone form,C24H34O5,e,0
5525,6ohfvsglu_r,6-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,r,-1
5526,6ohfvsglu_c,6-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,c,-1
5527,6ohfvsglu_e,6-hydroxy-fluvastatin-glucuronide,C30H32FNNaO11,e,-1
5528,6ohfvs_r,6-hydroxy-fluvastatin,C24H25FNNaO5,r,0
5529,6ohfvs_c,6-hydroxy-fluvastatin,C24H25FNNaO5,c,0
5530,6ohfvs_e,6-hydroxy-fluvastatin,C24H25FNNaO5,e,0
5531,7ahglz_c,7-alpha-OH-gliclazide,C15H20N3O4S,c,-1
5532,7ahglz_e,7-alpha-OH-gliclazide,C15H20N3O4S,e,-1
5533,7ahglz_r,7-alpha-OH-gliclazide,C15H20N3O4S,r,-1
5534,7bhglz_c,7-beta-OH-gliclazide,C15H20N3O4S,c,-1
5535,7bhglz_e,7-beta-OH-gliclazide,C15H20N3O4S,e,-1
5536,7bhglzglc_c,7-beta-OH-gliclazide-glucuronide,C21H27N3O10S,c,-2
5537,7bhglzglc_e,7-beta-OH-gliclazide-glucuronide,C21H27N3O10S,e,-2
5538,7bhglz_r,7-beta-OH-gliclazide,C15H20N3O4S,r,-1
5539,7bhglzglc_r,7-beta-OH-gliclazide-glucuronide,C21H27N3O10S,r,-2
5540,7hpvs_r,7-hydroxy-3-alpha-iso-pravastatin,C23H35NaO8,r,0
5541,7hpvs_c,7-hydroxy-3-alpha-iso-pravastatin,C23H35NaO8,c,0
5542,7hpvs_e,7-hydroxy-3-alpha-iso-pravastatin,C23H35NaO8,e,0
5543,allop_e,allopurinol,C5H4N4O,e,0
5544,allop_c,allopurinol,C5H4N4O,c,0
5545,acmp_c,acetaminophen/paracetamol,C8H9NO2,c,0
5546,acmp_e,acetaminophen/paracetamol,C8H9NO2,e,0
5547,acmpglu_r,Acetaminophen glucuronide,C14H16NO8,r,-1
5548,acmpglut_e,acetaminophen-glutathione-conjugate,C19H26N4O7S,e,0
5549,acmpglut_c,acetaminophen-glutathione-conjugate,C19H26N4O7S,c,0
5550,acmpglu_c,Acetaminophen glucuronide,C14H16NO8,c,-1
5551,acmpglu_e,Acetaminophen glucuronide,C14H16NO8,e,-1
5552,sulpacmp_c,sulphate-conjugate-acetaminophen,C8H8NO5S,c,-1
5553,oxyp_c,oxypurinol,C5H4N4O2,c,0
5554,am1csa_r,AM1 (cyclosporine),C62H111N11O13,r,0
5555,am19cs_r,AM19 (cyclosporine),C62H111N11O14,r,0
5556,am9csa_r,AM9 (cyclosporine),C62H111N11O13,r,0
5557,am19cs_c,AM19 (cyclosporine),C62H111N11O14,c,0
5558,am19cs_e,AM19 (cyclosporine),C62H111N11O14,e,0
5559,am1acs_c,AM1A (cyclosporine),C62H108N11O14,c,-1
5560,am1a4ncs_c,AM1A4N (cyclosporine),C61H106N11O14,c,-1
5561,am1a4ncs_e,AM1A4N (cyclosporine),C61H106N11O14,e,-1
5562,am1ccs_r,AM1c (cyclosporine),C62H111N11O13,r,0
5563,am1accs_r,AM1Ac (cyclosporine),C62H108N11O14,r,-1
5564,am1accs_c,AM1Ac (cyclosporine),C62H108N11O14,c,-1
5565,am1accs_e,AM1Ac (cyclosporine),C62H108N11O14,e,-1
5566,am1alcs_r,AM1AL (cyclosporine),C62H109N11O13,r,0
5567,am1acs_r,AM1A (cyclosporine),C62H108N11O14,r,-1
5568,am1acs_e,AM1A (cyclosporine),C62H108N11O14,e,-1
5569,am1csa_c,AM1 (cyclosporine),C62H111N11O13,c,0
5570,am1alcs_c,AM1AL (cyclosporine),C62H109N11O13,c,0
5571,am1alcs_e,AM1AL (cyclosporine),C62H109N11O13,e,0
5572,am1c9cs_c,AM1c9 (cyclosporine),C62H111N11O14,c,0
5573,am1c4n9cs_c,AM1c4N9 (cyclosporine),C61H109N11O14,c,0
5574,am1c4n9cs_e,AM1c4N9 (cyclosporine),C61H109N11O14,e,0
5575,am1c9cs_r,AM1c9 (cyclosporine),C62H111N11O14,r,0
5576,am1c9cs_e,AM1c9 (cyclosporine),C62H111N11O14,e,0
5577,csa_r,cyclosporine,C4H5O3,r,-1
5578,am1ccs_c,AM1c (cyclosporine),C62H111N11O13,c,0
5579,am1ccs_e,AM1c (cyclosporine),C62H111N11O13,e,0
5580,am1cglc_r,AM1c-glucuronide (cyclosporine),C68H118N11O19,r,-1
5581,am1cglc_c,AM1c-glucuronide (cyclosporine),C68H118N11O19,c,-1
5582,am1cglc_e,AM1c-glucuronide (cyclosporine),C68H118N11O19,e,-1
5583,am1csa_e,AM1 (cyclosporine),C62H111N11O13,e,0
5584,am9csa_c,AM9 (cyclosporine),C62H111N11O13,c,0
5585,am4n9cs_c,AM4N9 (cyclosporine),C61H109N11O13,c,0
5586,am4ncs_r,AM4N (cyclosporine),C61H109N11O12,r,0
5587,am4n9cs_r,AM4N9 (cyclosporine),C61H109N11O13,r,0
5588,am4n9cs_e,AM4N9 (cyclosporine),C61H109N11O13,e,0
5589,csa_c,cyclosporine,C4H5O3,c,-1
5590,am4ncs_c,AM4N (cyclosporine),C61H109N11O12,c,0
5591,am4ncs_e,AM4N (cyclosporine),C61H109N11O12,e,0
5592,am9csa_e,AM9 (cyclosporine),C62H111N11O13,e,0
5593,atvacid_e,atorvastatin-acid,C33H34FN2O5,e,-1
5594,atvacid_c,atorvastatin-acid,C33H34FN2O5,c,-1
5595,atvlac_c,atorvastatin-lactone,C33H33FN2O4,c,0
5596,atvethgluc_r,atorvastatin-ether-glucuronide -G1,C45H48FN2O17,r,-3
5597,atvacylgluc_r,atorvastatin-acyl-glucuronide / G2,C39H42FN2O11,r,-1
5598,atvlacgluc_r,atorvastatin-lactone-ether-glucuronide / G3,C39H40FN2O10,r,-1
5599,atvlac_e,atorvastatin-lactone,C33H33FN2O4,e,0
5600,caribupglu_S_c,S-carboxy ibuprofen glucuronide,C19H22O10,c,-2
5601,caribupglu_S_e,S-carboxy ibuprofen glucuronide,C19H22O10,e,-2
5602,caribup_R_c,R-carboxy ibuprofen,C13H14O4,c,-2
5603,caribup_R_e,R-carboxy ibuprofen,C13H14O4,e,-2
5604,caribup_s_r,S-carboxy ibuprofen,C13H14O4,r,-2
5605,caribupglu_S_r,S-carboxy ibuprofen glucuronide,C19H22O10,r,-2
5606,caribup_s_c,S-carboxy ibuprofen,C13H14O4,c,-2
5607,caribup_s_e,S-carboxy ibuprofen,C13H14O4,e,-2
5608,crglz_c,carboxy-gliclazide,C15H17N3O5S,c,-2
5609,crglz_e,carboxy-gliclazide,C15H17N3O5S,e,-2
5610,mhglz_r,Methyl-hydroxy-gliclazide,C15H20N3O4S,r,-1
5611,crglz_r,carboxy-gliclazide,C15H17N3O5S,r,-2
5612,crvsm1_r,cerivastatin-M1,C24H29FNNaO5,r,0
5613,crvsm24_r,cerivastatin-M24,C24H29FNNaO6,r,0
5614,crvsm1_c,cerivastatin-M1,C24H29FNNaO5,c,0
5615,crvsm1_e,cerivastatin-M1,C24H29FNNaO5,e,0
5616,crvsm23_r,cerivastatin-M23,C25H31FNNaO6,r,0
5617,crvs_e,cerivastatin,C25H31FNNaO5,e,0
5618,crvs_c,cerivastatin,C25H31FNNaO5,c,0
5619,crvsm22_c,cerivastatin-M22,C25H29FNNaO4,c,0
5620,crvs_r,cerivastatin,C25H31FNNaO5,r,0
5621,cvm1gluc_r,cerivastatin-M1-glucuronide,C30H36FNNaO11,r,-1
5622,crvsm22_r,cerivastatin-M22,C25H29FNNaO4,r,0
5623,cvm23gluc_r,cerivastatin-M23-glucuronide,C31H38FNNaO12,r,-1
5624,crvsm23_c,cerivastatin-M23,C25H31FNNaO6,c,0
5625,crvsm23_e,cerivastatin-M23,C25H31FNNaO6,e,0
5626,crvsm24_c,cerivastatin-M24,C24H29FNNaO6,c,0
5627,crvsm24_e,cerivastatin-M24,C24H29FNNaO6,e,0
5628,crvsm31_r,cerivastatin-M31,C26H31FNNaO5,r,0
5629,csasulp_c,cyclosporine-sulphate,C62H110N11O15S,c,-1
5630,csasulp_e,cyclosporine-sulphate,C62H110N11O15S,e,-1
5631,csa_e,cyclosporine,C4H5O3,e,-1
5632,cysacmp_c,cysteine-conjugate-acetaminophen,C11H14N2O4S,c,0
5633,meracmp_c,acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen,C13H15N2O5S,c,-1
5634,cysacmp_e,cysteine-conjugate-acetaminophen,C11H14N2O4S,e,0
5635,crvsm31_c,cerivastatin-M31,C26H31FNNaO5,c,0
5636,fvs_x,fluvastatin,C24H25FNNaO4,x,0
5637,deoxfvs_x,deoxy-fluvastatin-dinor,C22H21FNNaO2,x,0
5638,deoxfvs_c,deoxy-fluvastatin-dinor,C22H21FNNaO2,c,0
5639,deoxfvs_e,deoxy-fluvastatin-dinor,C22H21FNNaO2,e,0
5640,desfvs_r,N-desisopropyl-fluvastatin,C21H19FNNaO4,r,0
5641,desfvs_c,N-desisopropyl-fluvastatin,C21H19FNNaO4,c,0
5642,desfvs_e,N-desisopropyl-fluvastatin,C21H19FNNaO4,e,0
5643,dhglz_c,dehydro-gliclazide,C15H18N3O3S,c,-1
5644,dhglz_e,dehydro-gliclazide,C15H18N3O3S,e,-1
5645,glz_c,Gliclazide,C15H20N3O3S,c,-1
5646,dspvs_r,desacyl dehydro-pravastatin,C18H23NaO5,r,0
5647,dspvs_c,desacyl dehydro-pravastatin,C18H23NaO5,c,0
5648,dspvs_e,desacyl dehydro-pravastatin,C18H23NaO5,e,0
5649,epoxtac_r,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",C41H63NO14,r,0
5650,epoxtac_c,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",C41H63NO14,c,0
5651,epoxtac_e,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus",C41H63NO14,e,0
5652,fvs_e,fluvastatin,C24H25FNNaO4,e,0
5653,fvstet_e,des-isopropyl-dihydro-fluvastatin-tetranor,C17H13FNNaO2,e,0
5654,fvstetglu_e,des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide,C23H20FNNaO8,e,-1
5655,glc3meacp_e,glucuronide-conjugate of 3-methoxy-acetaminophen,C14H16NO9,e,-1
5656,glz_e,Gliclazide,C15H20N3O3S,e,-1
5657,gtacmp_e,glucuronide-thiomethyl-acetaminophen conjugate,C15H18NO8S,e,-1
5658,ibup_R_e,ibuprofen-R,C13H17O2,e,-1
5659,ibup_S_e,ibuprofen-S,C13H17O2,e,-1
5660,ibupgluc_e,ibuprofen acyl glucuronide,C19H25O8,e,-1
5661,isolvstacid_e,"3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",C24H37O7,e,-1
5662,lst4exp_e,Losartan-E3174/ losartan-M6,C22H19ClN6O2,e,-2
5663,lstn_e,Losartan,C22H22ClN6O,e,-1
5664,lstn1gluc_e,Losartan-N1-glucuronide,C28H30ClN6O7,e,-1
5665,lstnm1_e,Losartan-M1,C22H22ClN6O2,e,-1
5666,lstnm2_e,Losartan-M2,C22H22ClN6O2,e,-1
5667,lstnm4_e,Losartan-M4 (glucuronide derivative),C28H27ClN6O8,e,-2
5668,lstnm5_e,Losartan-M5,C22H22ClN6O2,e,-1
